baths,beds,garage,lot_sqft,sqft,stories,sub_type,type,year_built,is_foreclosure,is_price_reduced,is_new_listing,list_date,latitude,longitude,tag_garage_1_or_more,tag_central_air,tag_dishwasher,tag_community_outdoor_space,tag_fireplace,tag_basement,tag_forced_air,tag_hardwood_floors,tag_washer_dryer,tag_laundry_room,tag_recreation_facilities,tag_shopping,tag_community_security_features,tag_view,tag_central_heat,tag_dining_room,tag_family_room,city_encoded,state_encoded
-1.0082591415960431,-0.14566507992283137,0.11707134426939778,-0.48266468328309803,-0.701342434205485,,,single_family,,,,False,2023-09-20T18:29:02.000000Z,-0.20395329653449318,0.5106676129182528,-1.133783091280495,-1.025615323819233,-0.9003410152872815,-0.9426384745898794,-0.8309118531902292,1.1457768578072152,-0.8315708300356439,-0.6913148304430383,-0.6107058204719664,-0.6151420882617205,-0.5285941398709244,-0.5658463520090435,-0.4870934347960148,-0.493105598931936,-0.4413404745900038,-0.51254225639098,-0.42825824400091755,-1.8275710170768107,-2.0133868222554208
-1.940667222878841,0.02893835731104122,0.11707134426939778,2.3041731850215355,0.12476130979887129,,,land,,,,,,0.2498593962965195,0.43233806683877746,-1.133783091280495,-1.025615323819233,-0.9003410152872815,-0.9426384745898794,-0.8309118531902292,-0.8727702895953036,-0.8315708300356439,-0.6913148304430383,-0.6107058204719664,-0.6151420882617205,-0.5285941398709244,-0.5658463520090435,-0.4870934347960148,-0.493105598931936,-0.4413404745900038,-0.51254225639098,-0.42825824400091755,0.4410739217016076,0.4437929077723515
0.8565570209695524,-0.14566507992283137,0.2796731408232522,-0.4430228424424575,0.08278626305295085,0.5803362244236222,,single_family,0.9580542876107918,,,False,2023-10-19T03:44:14.000000Z,0.1352070552127665,0.21209358939668227,0.8820029225083957,0.9750244334066253,-0.9003410152872815,-0.9426384745898794,1.2034970931760918,-0.8727702895953036,-0.8315708300356439,-0.6913148304430383,-0.6107058204719664,-0.6151420882617205,-0.5285941398709244,-0.5658463520090435,-0.4870934347960148,-0.493105598931936,-0.4413404745900038,-0.51254225639098,-0.42825824400091755,-0.5996757082043745,-0.6834825865698992
-1.940667222878841,0.02893835731104122,0.11707134426939778,2.3041731850215355,0.12476130979887129,,,condo,,,,,,,,-1.133783091280495,-1.025615323819233,-0.9003410152872815,-0.9426384745898794,-0.8309118531902292,-0.8727702895953036,-0.8315708300356439,-0.6913148304430383,-0.6107058204719664,-0.6151420882617205,-0.5285941398709244,-0.5658463520090435,-0.4870934347960148,-0.493105598931936,-0.4413404745900038,-0.51254225639098,-0.42825824400091755,0.4410739217016076,0.4437929077723515
-0.07585106031324539,-0.9839403153693954,0.2796731408232522,-0.1556337150855613,-0.7266369083105959,-0.816964545815952,condo,condos,0.7075029854318768,,,False,2023-11-18T02:01:22.000000Z,-0.0021476676245988156,-1.960539329139598,0.8820029225083957,-1.025615323819233,-0.9003410152872815,1.0608520943674378,-0.8309118531902292,-0.8727702895953036,1.2025433840159314,-0.6913148304430383,1.6374495976265278,1.6256406756783914,-0.5285941398709244,1.7672641989287188,-0.4870934347960148,-0.493105598931936,-0.4413404745900038,-0.51254225639098,-0.42825824400091755,0.5715409751300548,0.6346182003830035
2.7213731835351482,0.6926101555237326,4.716806828378743,-0.23025365078559057,3.0928286815611403,-0.816964545815952,,single_family,1.1529275226388367,,,False,2023-12-28T15:26:03.000000Z,-0.9272987952201835,-0.5188305686618823,0.8820029225083957,-1.025615323819233,-0.9003410152872815,1.0608520943674378,1.2034970931760918,-0.8727702895953036,-0.8315708300356439,-0.6913148304430383,-0.6107058204719664,1.6256406756783914,-0.5285941398709244,-0.5658463520090435,2.052994207197189,-0.493105598931936,-0.4413404745900038,-0.51254225639098,-0.42825824400091755,1.0820575613420045,-0.3685070901001144
-0.07585106031324539,-0.14566507992283137,0.2796731408232522,-0.46325895000501116,-0.04368610747260332,-0.816964545815952,,single_family,1.3478007576668818,,False,False,2023-08-02T20:59:32.000000Z,0.014890259329995402,0.9051014483634753,0.8820029225083957,0.9750244334066253,-0.9003410152872815,-0.9426384745898794,-0.8309118531902292,-0.8727702895953036,1.2025433840159314,-0.6913148304430383,-0.6107058204719664,-0.6151420882617205,1.8918106058538346,1.7672641989287188,-0.4870934347960148,-0.493105598931936,-0.4413404745900038,-0.51254225639098,-0.42825824400091755,-0.3107115545837825,-0.3455818685816762
0.8565570209695524,-0.14566507992283137,0.2796731408232522,-0.48761280401930424,-0.43514820671836624,0.5803362244236222,,single_family,0.9302152540353568,,,False,2023-08-25T23:53:47Z,0.19118606536137558,0.4262182224152277,0.8820029225083957,0.9750244334066253,1.1106902640450287,1.0608520943674378,1.2034970931760918,1.1457768578072152,-0.8315708300356439,-0.6913148304430383,-0.6107058204719664,-0.6151420882617205,-0.5285941398709244,-0.5658463520090435,-0.4870934347960148,-0.493105598931936,-0.4413404745900038,-0.51254225639098,-0.42825824400091755,0.4410739217016076,0.4437929077723515
0.8565570209695524,-0.14566507992283137,0.2796731408232522,-0.512467157602317,0.7151481156807217,-0.816964545815952,townhouse,townhomes,1.0137323547616617,,,False,2023-11-30T09:16:42.000000Z,0.4215773883550031,-0.4627052173655086,0.8820029225083957,0.9750244334066253,1.1106902640450287,1.0608520943674378,1.2034970931760918,1.1457768578072152,1.2025433840159314,-0.6913148304430383,1.6374495976265278,-0.6151420882617205,-0.5285941398709244,-0.5658463520090435,-0.4870934347960148,2.0279631830707143,-0.4413404745900038,1.9510586444938411,2.3350396962769433,-0.21845578139481214,-0.24308387373710527
0.8565570209695524,0.6926101555237326,0.2796731408232522,-0.15067421935915692,0.7344200959512823,0.5803362244236222,,single_family,0.40127361610209183,,,False,2023-11-24T19:12:13.000000Z,-2.282301671247435,0.3395851051662466,0.8820029225083957,0.9750244334066253,1.1106902640450287,1.0608520943674378,1.2034970931760918,-0.8727702895953036,-0.8315708300356439,-0.6913148304430383,1.6374495976265278,-0.6151420882617205,-0.5285941398709244,-0.5658463520090435,-0.4870934347960148,-0.493105598931936,2.265824363670654,1.9510586444938411,2.3350396962769433,-0.35202892449213846,-0.3914862865001444
